Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Representation_Evidence
ODD-only,DeepSeek-V4-Pro,run_04.md,2,22,Capacitor Adoption (DSM Investment) among Farmers,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_04.md,3,41,"Transformer Capacity Regularisation (Staff Offers, Farmer Accepts)",AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_04.md,4,60,Groundwater Extraction Dilemma,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_04.md,5,79,Authorization and Enforcement Game,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,FP-duplicate,duplicate generated AS for AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_05.md,1,3,Capacitor Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_05.md,2,18,Formal Connection as Public Good,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_05.md,3,33,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_05.md,4,48,Farmer–Staff Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_05.md,5,63,Enforcement–Compliance Inspection,None,FP-wrong,generated AS is not one of the six confirmed correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_05.md,6,80,Transformer Authorisation (Asymmetric Capacity Provision),AS3: Asymmetric transformer-capacity authorization dilemma between farmers,FP-duplicate,duplicate generated AS for AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_06.md,1,3,Capacitor/DSM adoption among farmers on a shared transformer,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_06.md,2,16,Groundwater extraction among connected farmers,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_06.md,3,29,Transformer capacity authorization (farmer‑farmer public good),AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_06.md,4,42,Collusion tie formation between farmer and utility staff,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_06.md,5,55,Staff‑farmer capacity investment and regularization,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_07.md,1,3,Capacitor/DSM Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_07.md,2,16,Transformer Capacity Contribution (Volunteer’s Dilemma),AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_07.md,3,29,Groundwater Extraction Restraint (Prisoner’s Dilemma),AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_07.md,4,42,Collusion Tie Formation (Assurance Game),AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_07.md,5,55,Connection Formalisation and Collusion (Sequential Game),AS4: Mutual-exchange coordination game between farmer and sub-station staff,FP-duplicate,duplicate generated AS for AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_07.md,6,74,Staff Regularisation Offer (Sequential Game),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_08.md,1,3,Capacitor/DSM Adoption (Farmer–Farmer Coordination),AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_08.md,2,22,Connection Authorization vs. Enforcement (Farmer–Staff Inspection Game),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_08.md,3,41,Collusion Tie Formation (Farmer–Staff Assurance Game),AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_08.md,4,60,Staff Investment in Transformer Capacity (Sequential Game),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,FP-duplicate,duplicate generated AS for AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_08.md,5,83,Groundwater Extraction Restraint (Farmer–Farmer Social Dilemma),AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_09.md,1,3,Capacitor Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_09.md,2,17,Transformer Capacity Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_09.md,3,31,Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_09.md,4,45,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_09.md,5,59,Regularisation Offer (Sequential),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_10.md,1,3,Action Situation 1 – Capacitor/DSM Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_10.md,2,16,Action Situation 2 – Transformer Capacity Contribution,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_10.md,3,29,Action Situation 3 – Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_10.md,4,42,Action Situation 4 – Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_10.md,5,59,Action Situation 5 – Regularisation Offer,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_11.md,1,3,Capacitor/DSM Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_11.md,2,15,Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_11.md,3,27,Authorization Compliance / Enforcement,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_11.md,4,39,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_11.md,5,51,Transformer Capacity Contribution (Sequential Public Good),AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_11.md,6,67,Staff Regularisation Offer to Tied Free‑Rider,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,FP-duplicate,duplicate generated AS for AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_12.md,1,3,Capacitor Adoption Coordination (Stag Hunt),AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_12.md,2,21,Enforcement–Compliance (Inspection Game),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_12.md,3,45,Collusion Tie Formation (Assurance Game),AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_12.md,4,63,Staff Capacity Investment for Tied Farmers (Sequential Game),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,FP-duplicate,duplicate generated AS for AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_12.md,5,85,Groundwater Extraction Restraint (Prisoner’s Dilemma),AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_13.md,1,7,Capacitor/DSM Adoption Among Farmers,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_13.md,2,24,Collusion‑Tie Formation Between Farmer and Staff,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_13.md,3,41,Staff Investment in Transformer Capacity for a Tied Farmer,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_13.md,4,58,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_13.md,5,75,Transformer Authorisation / Formal Connection Payment,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_14.md,1,3,Capacitor Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_14.md,2,17,Authorization and Enforcement,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_14.md,3,38,Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_14.md,4,52,Transformer Capacity Investment,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,FP-duplicate,duplicate generated AS for AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_14.md,5,73,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_15.md,1,3,Capacitor Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_15.md,2,17,Collusive Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_15.md,3,31,Transformer Capacity Investment for Regularisation,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_15.md,4,48,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_16.md,1,3,Capacitor Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_16.md,2,16,Transformer Authorization Volunteer’s Dilemma,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_16.md,3,29,Farmer–Staff Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_16.md,4,42,Staff Investment in Transformer Capacity (Sequential),None,FP-wrong,generated AS is not one of the six confirmed correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_16.md,5,59,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_16.md,6,72,Enforcement Inspection Game,None,FP-wrong,generated AS is not one of the six confirmed correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_17.md,1,3,Capacitor/DSM Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_17.md,2,18,Transformer Capacity Authorisation,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_17.md,3,33,Collusion Tie Formation (Farmer–Staff),AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_17.md,4,48,Staff Investment in Regularisation (Sequential),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_17.md,5,67,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_18.md,1,3,Capacitor/DSM Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_18.md,2,19,Transformer Capacity Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_18.md,3,35,Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_18.md,4,51,Staff Capacity Provision to Tied Informal Farmers,None,FP-wrong,generated AS is not one of the six confirmed correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_18.md,5,74,Regularisation Offer to Free‑Riders,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_18.md,6,103,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_19.md,1,3,Capacitor (DSM) Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_19.md,2,19,Collusion Tie Formation (Farmer–Staff),AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_19.md,3,36,Staff Investment in Transformer Capacity (Staff–Tied Farmer),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_19.md,4,53,Groundwater Extraction (Common‑Pool Resource),AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_20.md,1,3,Capacitor Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_20.md,2,12,Transformer Authorization Volunteer’s Dilemma,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_20.md,3,21,Collusive Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_20.md,4,30,Authorization and Enforcement (Inspection Game),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_20.md,5,39,Staff Investment in Transformer Capacity (Sequential),None,FP-wrong,generated AS is not one of the six confirmed correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_20.md,6,51,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_21.md,1,3,Capacitor Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_21.md,2,20,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_21.md,3,37,Authorization and Enforcement,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_21.md,4,54,Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_21.md,5,71,Staff Investment in Transformer Capacity (Sequential),None,FP-wrong,generated AS is not one of the six confirmed correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_22.md,1,7,Capacitor/DSM Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_22.md,2,27,Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_22.md,3,45,Connection Formalization vs. Informal Capacity Provision,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_22.md,4,85,Groundwater Extraction Restraint,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_22.md,5,103,Transformer Authorization (Volunteer’s Dilemma),AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_23.md,1,3,Capacitor/DSM Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_23.md,2,16,Farmer–Staff Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
ODD-only,DeepSeek-V4-Pro,run_23.md,3,29,Disconnected Farmer’s Connection Choice (Sequential),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_23.md,4,46,Staff Investment in Transformer Capacity for Tied Farmers (Sequential),AS5: Authorization-and-investment asymmetric coordination between farmer and staff,FP-duplicate,duplicate generated AS for AS5: Authorization-and-investment asymmetric coordination between farmer and staff,1
ODD-only,DeepSeek-V4-Pro,run_23.md,5,63,Groundwater Extraction Restraint (Common-Pool Resource Dilemma),AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,1
ODD-only,DeepSeek-V4-Pro,run_23.md,6,76,Enforcement vs. Unauthorised Use (Inspection Game),None,FP-wrong,generated AS is not one of the six confirmed correct ASs,1
ODD-only,DeepSeek-V4-Pro,run_24.md,1,3,Capacitor/DSM Adoption Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,1
ODD-only,DeepSeek-V4-Pro,run_24.md,2,15,Collusion Tie Formation,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,1
